,District Name,Current Exp of Educ per ADA (Ed Code 41372) (District),Total Gen Fund Expenditures (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Exp % (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Per Student # (District),Gen Fund Exp by Activity - 4000-4999 Ancillary Services Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Exp % (District),Total Gen Fund Expenditures Per Student (District),Total Gen Fund Revenues Per Student (District),Total Gen Fund Revenues (District),Gen Fund Exp by Activity - 2000-2999 Instruc-related Svcs Exp % (District),Gen Fund Exp by Activity - 3000-3999 Pupil Services Per Student # (District),Gen Fund Exp by Activity - 1000-1999 Instruction Per Student # (District),Gen Fund Exp by Activity - 6000-6999 Enterprise Per Student # (District),Gen Fund Exp by Activity - 5000-5999 Community Services Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Exp % (District),Gen Fund Exp by Activity - 1000-1999 Instruction Exp % (District),Gen Fund Exp by Activity - 7000-7999 General Administration Per Student # (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Exp % (District),Gen Fund Exp by Activity - 8000-8999 Plant Services Per Student # (District),Gen Fund Exp by Object Code - 1000-1999 Certificated Salaries Per Student (District),Gen Fund Exp by Object Code - 2000-2999 Classified Salaries Per Student (District),Gen Fund Exp by Object Code - 3000-3999 Employee Benefits Per Student (District),Gen Fund Exp by Object Code - 4000-4999 Books & Supplies Per Student (District),Gen Fund Exp by Object Code - 5000-5999 Services & Other Op Exp Per Student (District),Gen Fund Rev by Object Code - 8010-8099 Rev Limit Sources/LCFF Per Student (District),Gen Fund Rev by Object Code - 8100-8299 Federal Revenue Per Student (District),Gen Fund Rev by Object Code - 8300-8599 Other State Revenue Per Student (District),Gen Fund Rev by Object Code - 8600-8799 Other Local Revenue Per Student (District),Expulsions (District),Suspensions (District),Suspensions (In School) (District),Suspensions (Out of School) (District),County Name (District)_x,District Type (District)_x,All Charter Schools (Y/N) (District)_x,CDS Number (District)_x,City (District)_x,Grade Span (District)_x,Zip (District)_x,CDS Number (District)_y,CAASPP-ELA Standard Exceeded (Level 4) (District),CAASPP-ELA Standard Met (Level 3) (District),CAASPP-ELA Standard Nearly Met (Level 2) (District),CAASPP-ELA Standard Not Met (Level 1) (District),CAASPP-ELA Standard Exceeded or Met (Levels 3 and 4) (District),American Indian or Alaska Native (CAASPP-ELA Levels 3 and 4) (District),Asian (CAASPP-ELA Levels 3 and 4) (District),Black or African American (CAASPP-ELA Levels 3 and 4) (District),Filipino (CAASPP-ELA Levels 3 and 4) (District),Hispanic or Latino (CAASPP-ELA Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-ELA Levels 3 and 4) (District),Two or More Races (CAASPP-ELA Levels 3 and 4) (District),White (CAASPP-ELA Levels 3 and 4) (District),Males (CAASPP-ELA Levels 3 and 4) (District),Females (CAASPP-ELA Levels 3 and 4) (District),CDS Number (District)_x,American Indian or Alaska Native (CAASPP-Math Levels 3 and 4) (District),Asian (CAASPP-Math Levels 3 and 4) (District),Black or African American (CAASPP-Math Levels 3 and 4) (District),Filipino (CAASPP-Math Levels 3 and 4) (District),Hispanic or Latino (CAASPP-Math Levels 3 and 4) (District),Native Hawaiian or Pac Islandr (CAASPP-Math Levels 3 and 4) (District),Two or More Races (CAASPP-Math Levels 3 and 4) (District),White (CAASPP-Math Levels 3 and 4) (District),Males (CAASPP-Math Levels 3 and 4) (District),Females (CAASPP-Math Levels 3 and 4) (District),CAASPP-Math Standard Exceeded or Met (Levels 3 and 4) (District),CAASPP-Math Standard Exceeded (Level 4) (District),CAASPP-Math Standard Met (Level 3) (District),CAASPP-Math Standard Nearly Met (Level 2) (District),CAASPP-Math Standard Not Met (Level 1) (District),Cohort Graduates % (District),Grads Mtg UC/CSU # (District),Black or African American # (UC/CSU) (District),American Indian or Alaska Native # (UC/CSU) (District),Asian # (UC/CSU) (District),Filipino # (UC/CSU) (District),Hispanic or Latino # (UC/CSU) (District),Native Hawaiian or Pacific Islander # (UC/CSU) (District),White # (UC/CSU) (District),Two or More Races # (UC/CSU) (District),None Reported # (UC/CSU) (District),ACT Avg Results-English # (District),ACT Avg Results-Math # (District),ACT Avg Results-Reading # (District),ACT Avg Results-Science # (District),ACT Test Takers # (District),American Indian or Alaska Native # (Cohort Grads) (District),Asian # (Cohort Grads) (District),Native Hawaiian or Pac Islander # (Cohort Grads) (District),Filipino # (Cohort Grads) (District),Hispanic or Latino # (Cohort Grads) (District),Black or African American # (Cohort Grads) (District),White # (Cohort Grads) (District),Two or More Races # (Cohort Grads) (District),None Reported # (Cohort Grads) (District),Advanced Placement (AP) Test Taking # (District),AP Score-1 (District),AP Score-2 (District),AP Score-3 (District),AP Score-4 (District),AP Score-5 (District),Cohort Dropouts # (District),Cohort Dropouts % (District),American Indian or Alaska Native # (Cohort Dropouts) (District),Asian # (Cohort Dropouts) (District),Native Hawaiian or Pac Islander # (Cohort Dropouts) (District),Filipino # (Cohort Dropouts) (District),Hispanic or Latino # (Cohort Dropouts) (District),Black or African American # (Cohort Dropouts) (District),White # (Cohort Dropouts) (District),Two or More Races # (Cohort Dropouts) (District),None Reported # (Cohort Dropouts) (District),SAT Test Takers # (District),Cohort Graduates # (District),Grads Mtg UC/CSU % (District),SAT Avg Results-Mathematics # (District),SAT Avg Results-Reading # (District),SAT Avg Results-Writing # (District),CDS Number (District)_y,Average Daily Attendance (ADA) (District),English Learners # (District),English Learners % (District),Enrollment (District),Ethnic Diversity Index (District),American Indian or Alaska Native # (District),Asian # (District),Black or African American # (District),Filipino # (District),Hispanic or Latino # (District),Native Hawaiian or Pac Islander # (District),Two or More Races # (District),None Reported # (District),White # (District),American Indian or Alaska Native % (District),Asian % (District),Black or African American % (District),Filipino % (District),Hispanic or Latino % (District),Native Hawaiian or Pac Islander % (District),Two or More Races % (District),None Reported % (District),White % (District),Fluent English Proficient (FEP) # (District),Fluent English Proficient (FEP) % (District),Foster Youth # (District),Free/Reduced Meals # (District),Free/Reduced Meals % (District),FRPM/EL/Foster Undupl # (District),FRPM/EL/Foster Undupl % (District),Homeless # (District),Migrant # (District),Special Education # (District),CDS Number (District)_x,Disadvantaged Students (CAASPP-ELA Levels 3 and 4) (District),Disadvantaged Students (CAASPP-Math Levels 3 and 4) (District),EL Attaining Engl Prof < 5yrs in cohort # (District),EL Attaining Engl Prof < 5yrs in cohort % (District),EL Attaining Engl Prof >=5yrs in cohort # (District),EL Attaining Engl Prof >=5yrs in cohort % (District),EL Making Annual Growth Target # (District),EL Making Annual Growth Target % (District),English Learners (CAASPP-ELA Levels 3 and 4) (District),English Learners (CAASPP-Math Levels 3 and 4) (District),Migrant Students (CAASPP-ELA Levels 3 and 4) (District),Migrant Students (CAASPP-Math Levels 3 and 4) (District),Students w/Disabilities (CAASPP-ELA Levels 3 and 4) (District),Students w/Disabilities (CAASPP-Math Levels 3 and 4) (District),CDS Number (District)_y,Redesignated FEP (RFEP) # (District),County Name (District)_y,District Type (District)_y,All Charter Schools (Y/N) (District)_y,CDS Number (District),City (District)_y,Grade Span (District)_y,Zip (District)_y,1st Year Teachers (District),2nd Year Teachers (District),Avg Years Teaching (District),Per Pupil Ratio: Teacher (District),Salary Change (District),TchrBnft-Max Annual-2Party Plan $ Pd (District),TchrBnft-Max Annual-Cafe Plan $ Pd (District),TchrBnft-Max Annual-Family Pln $ Pd (District),TchrBnft-Max Annual-Single Plan $ Pd (District),Teacher BA60 Step-10 Offered (District),Teacher Highest Salary Offered (District),Teacher Lowest Salary Offered (District),Teacher Salary-Avg (District),Teacher Service Days (District),Teachers-# (District),Teachers-FTE (District),Teaching Days (District)
10,Alisal Union (Monterey),10541.0,107882508.0,0.0,5.0,1350.0,23.0,103.0,0.0,12499.0,12387.0,106911616.0,11.0,610.0,7261.0,29,1.0,3.0,58.0,436.0,16.0,2043.0,4535.0,1372.0,2564.0,926.0,1321,9982.0,726.0,1146.0,533.0,,,,,Monterey,Elementary School District,No,27-65961-0000000,Salinas,K-06,93905,27-65961-0000000,7.4,20.5,24.7,47.4,27.9,redacted,61.9,72.7,68.6,26.9,45.5,83.3,42.4,23,33.2,27-65961-0000000,redacted,57.1,36.4,60,20.3,36.4,58.3,37.9,21.7,20.7,21.2,5.1,16.1,29.2,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27-65961-0000000,8631.0,6693.0,72.5,9235.0,4.0,4.0,75.0,34.0,56.0,8414.0,18.0,25.0,492.0,117.0,0.0,0.8,0.4,0.6,91.1,0.2,0.3,5.3,1.3,877.0,9.5,20,7631.0,82.6,8381.0,92.2,1363.0,990.0,787.0,27-65961-0000000,26.7,20.5,,,,,,,16.8,14.7,22.3,19.1,6.8,6.4,27-65961-0000000,265.0,Monterey,Elementary School District,No,27-65961-0000000,Salinas,K-06,93905,78.0,39.0,8.0,25.9,5.7,13300.0,0.0,17200.0,9000.0,71785.0,100035.0,44149.0,71625.0,188.0,356.0,356.0,180.0
11,Alpaugh Unified (Tulare),14629.0,4697973.0,1.0,5.0,1529.0,151.0,0.0,0.0,14911.0,14325.0,4513348.0,10.0,812.0,8688.0,0,0.0,12.0,58.0,1750.0,12.0,1817.0,5563.0,1927.0,3421.0,1005.0,2760,11791.0,1001.0,981.0,551.0,,,,,Tulare,Unified School District,No,54-71803-0000000,Alpaugh,K-12,93201,54-71803-0000000,1.7,15.8,24.9,57.6,17.5,,redacted,,redacted,17.2,,,redacted,12.8,22,54-71803-0000000,,redacted,,redacted,8.6,,,redacted,8.1,8.8,8.5,1.1,7.3,25.4,66.1,58.2,2.0,0.0,,,0.0,1.0,,1.0,0.0,,redacted,redacted,redacted,redacted,2.0,,,,redacted,29,redacted,15,redacted,,12.0,redacted,redacted,redacted,redacted,redacted,20,25.3,,,,redacted,15,redacted,5,redacted,,,46,4.3,,,,54-71803-0000000,315.0,189.0,23.8,793.0,37.0,4.0,9.0,16.0,6.0,501.0,0.0,44.0,0.0,213.0,0.5,1.1,2.0,0.8,63.2,0.0,5.5,0.0,26.9,118.0,14.9,redacted,575.0,72.5,326.0,94.7,3.0,6.0,52.0,54-71803-0000000,16.6,7.7,,,,,,,6.3,4.2,redacted,redacted,redacted,redacted,54-71803-0000000,17.0,Tulare,Unified School District,No,54-71803-0000000,Alpaugh,K-12,93201,9.0,18.0,3.0,23.8,0.0,0.0,0.0,14653.0,14653.0,60064.0,78996.0,46810.0,57398.0,185.0,138.0,33.2,180.0
12,Alpine County Office of Education (Alpine),,804320.0,0.0,20.0,,,,0.0,,,1035572.0,0.0,,,,3.0,26.0,34.0,,9.0,,,,,,,,,,,,,,,Alpine,County Office of Education (COE),No,02-10025-0000000,Markleeville,12,96120,02-10025-0000000,,,,,,,,,,,,,,,,02-10025-0000000,,,,,,,,,,,,,,,,redacted,0.0,,0.0,,,,,,,,,,,,,redacted,,,,,,,,,,,,,,,redacted,redacted,redacted,,,,,,,,,,redacted,0.0,,,,02-10025-0000000,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,redacted,0.0,0.0,2.0,,0.0,0.0,1.0,02-10025-0000000,,,,,,,,,,,,,,,02-10025-0000000,0.0,Alpine,County Office of Education (COE),No,02-10025-0000000,Markleeville,12,96120,0.0,0.0,18.0,2.0,,,,,,,,,,,1.0,1.0,
13,Alpine County Unified (Alpine),34145.0,2652086.0,0.0,12.0,6199.0,100.0,10.0,0.0,34367.0,36246.0,2797136.0,18.0,3975.0,14805.0,0,0.0,19.0,43.0,6544.0,8.0,2733.0,12286.0,7342.0,7653.0,1724.0,5471,24202.0,6011.0,3077.0,2956.0,,,,,Alpine,Unified School District,No,02-61333-0000000,Markleeville,K-08,96120,02-61333-0000000,11.9,42.4,18.6,27.1,54.2,43.5,,,,redacted,,redacted,58.1,42.9,70.8,02-61333-0000000,21.7,,,,redacted,,redacted,45.2,40,41.7,40.7,25.4,15.3,37.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02-61333-0000000,77.0,,,80.0,40.0,32.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,42.0,40.0,0.0,0.0,0.0,5.0,0.0,2.5,0.0,52.5,0.0,0.0,redacted,46.0,57.5,46.0,62.0,8.0,0.0,20.0,02-61333-0000000,40,31.4,,,,,,,,,,,35.3,23.5,02-61333-0000000,0.0,Alpine,Unified School District,No,02-61333-0000000,Markleeville,K-08,96120,3.0,0.0,8.0,7.6,,,,,,,,,,,11.0,10.5,
14,Alpine Union Elementary (San Diego),9114.0,15978845.0,0.0,8.0,634.0,0.0,162.0,0.0,9536.0,10144.0,16998260.0,7.0,741.0,6009.0,0,2.0,9.0,63.0,828.0,9.0,820.0,4259.0,1605.0,2131.0,251.0,975,8017.0,373.0,914.0,840.0,,,,,San Diego,Elementary School District,No,37-67967-0000000,Alpine,K-08,91901,37-67967-0000000,18.1,37.1,25.4,19.4,55.3,39.7,66.7,27.6,60,49.1,redacted,66.7,59.3,51.8,58.6,37-67967-0000000,22.4,37.5,20.7,60,33.3,redacted,55,46.5,42.9,40.6,41.7,13.9,27.8,32.7,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37-67967-0000000,1676.0,87.0,5.0,1745.0,37.0,81.0,18.0,37.0,17.0,400.0,7.0,51.0,23.0,1111.0,4.6,1.0,2.1,1.0,22.9,0.4,2.9,1.3,63.7,39.0,2.2,14,485.0,27.8,513.0,30.1,1.0,0.0,156.0,37-67967-0000000,34.4,27.4,,,,,,,25.9,25.5,,,11.8,8.3,37-67967-0000000,12.0,San Diego,Elementary School District,No,37-67967-0000000,Alpine,K-08,91901,9.0,2.0,12.0,22.7,3.0,9500.0,0.0,9500.0,9500.0,62697.0,90353.0,40772.0,70724.0,185.0,79.0,76.8,180.0
15,Alta Loma Elementary (San Bernardino),9369.0,55672829.0,0.0,6.0,995.0,0.0,282.0,0.0,9674.0,9990.0,57492044.0,10.0,533.0,6274.0,0,3.0,6.0,65.0,579.0,10.0,937.0,4207.0,1457.0,2503.0,537.0,823,7885.0,251.0,850.0,1004.0,,,,,San Bernardino,Elementary School District,No,36-67595-0000000,Alta Loma,K-08,91701,36-67595-0000000,28.4,36.8,20.8,14,65.2,55,83.1,48.7,87.7,59.1,87,61,70.9,60.6,70.1,36-67595-0000000,35,79.9,34.4,72.4,42,47.8,50.9,55.5,51,48.8,49.9,23.8,26.2,28.2,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36-67595-0000000,5755.0,358.0,6.0,5988.0,49.0,31.0,414.0,381.0,87.0,2676.0,28.0,90.0,0.0,2281.0,0.5,6.9,6.4,1.5,44.7,0.5,1.5,0.0,38.1,404.0,6.7,20,2066.0,34.5,2204.0,37.1,234.0,0.0,598.0,36-67595-0000000,52.8,38.4,,,,,,,33.5,35,,,18.8,13.7,36-67595-0000000,85.0,San Bernardino,Elementary School District,No,36-67595-0000000,Alta Loma,K-08,91701,10.0,8.0,15.0,24.8,4.0,17396.0,0.0,17396.0,17396.0,74409.0,95882.0,41453.0,77838.0,185.0,244.0,241.4,180.0
16,Alta Vista Elementary (Tulare),11344.0,6194046.0,0.0,4.0,1310.0,35.0,0.0,0.0,11549.0,11829.0,6344353.0,11.0,432.0,7618.0,0,0.0,9.0,66.0,1075.0,8.0,961.0,4686.0,1673.0,3204.0,581.0,1297,10164.0,915.0,731.0,19.0,,,,,Tulare,Elementary School District,No,54-71811-0000000,Porterville,K-08,93257,54-71811-0000000,1.4,12.7,23.6,62.3,14.1,redacted,redacted,,,13.6,16.7,redacted,14.6,8,21.2,54-71811-0000000,redacted,redacted,,,6.4,0,redacted,9.1,7.1,5.9,6.5,0,6.5,27.7,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54-71811-0000000,536.0,374.0,67.4,555.0,21.0,4.0,4.0,0.0,1.0,449.0,19.0,2.0,0.0,76.0,0.7,0.7,0.0,0.2,80.9,3.4,0.4,0.0,13.7,17.0,3.1,redacted,349.0,62.9,504.0,94.0,0.0,64.0,8.0,54-71811-0000000,14.1,6.9,,,,,,,11.8,5.9,17.1,12.2,0,7.7,54-71811-0000000,0.0,Tulare,Elementary School District,No,54-71811-0000000,Porterville,K-08,93257,3.0,1.0,10.0,19.1,3.0,0.0,0.0,17126.0,0.0,70214.0,92956.0,45616.0,70301.0,184.0,29.0,29.0,180.0
17,Alta-Dutch Flat Union Elementary (Placer),11284.0,1162227.0,0.0,4.0,1199.0,0.0,0.0,0.0,11519.0,11621.0,1172602.0,10.0,435.0,6604.0,0,0.0,13.0,57.0,1553.0,15.0,1727.0,4700.0,2633.0,2004.0,701.0,1481,8897.0,935.0,900.0,889.0,,,,,Placer,Elementary School District,No,31-66779-0000000,Alta,K-08,95701,31-66779-0000000,36.5,35.1,17.6,10.8,71.6,redacted,redacted,,,redacted,,redacted,71.4,61.9,84.4,31-66779-0000000,redacted,redacted,,,redacted,,redacted,51.6,46.3,59.4,52.1,23.3,28.8,37,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31-66779-0000000,101.0,1.0,1.0,104.0,14.0,1.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,91.0,1.0,1.0,0.0,0.0,5.8,0.0,4.8,0.0,87.5,1.0,1.0,redacted,50.0,48.1,51.0,45.3,0.0,0.0,2.0,31-66779-0000000,58.3,48.6,,,,,,,,,,,redacted,redacted,31-66779-0000000,0.0,Placer,Elementary School District,No,31-66779-0000000,Alta,K-08,95701,0.0,0.0,14.0,23.1,0.0,6120.0,0.0,7392.0,3888.0,64463.0,81108.0,42661.0,72059.0,186.0,5.0,4.5,180.0
18,Alum Rock Union Elementary (Santa Clara),13316.0,137848622.0,0.0,7.0,1144.0,14.0,0.0,0.0,13627.0,13116.0,132672855.0,8.0,985.0,9062.0,0,0.0,7.0,66.0,964.0,10.0,1394.0,5977.0,1867.0,3052.0,687.0,1776,10483.0,693.0,1240.0,699.0,,,,,Santa Clara,Elementary School District,No,43-69369-0000000,San Jose,K-08,95127,43-69369-0000000,12.3,25.6,26.5,35.6,37.9,38.5,62.5,35.6,59.9,32.1,34.3,56.9,64.4,32.6,43.7,43-69369-0000000,8.3,59.9,25.7,47.6,24.5,29.6,56.9,51.7,30.8,30.7,30.8,12.5,18.2,27.1,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43-69369-0000000,10116.0,5098.0,43.9,11624.0,23.0,21.0,1338.0,156.0,530.0,9154.0,97.0,101.0,33.0,194.0,0.2,11.5,1.3,4.6,78.8,0.8,0.9,0.3,1.7,3348.0,28.8,21,9910.0,85.3,8890.0,88.9,69.0,97.0,1315.0,43-69369-0000000,34.3,27.3,,,,,,,10.4,11.7,29.3,23.7,5.3,4.5,43-69369-0000000,1108.0,Santa Clara,Elementary School District,No,43-69369-0000000,San Jose,K-08,95127,46.0,35.0,10.0,20.6,4.3,0.0,0.0,0.0,0.0,86034.0,102376.0,55262.0,81305.0,185.0,568.0,565.4,180.0
19,Alvina Elementary (Fresno),12491.0,2173383.0,0.0,7.0,2043.0,34.0,0.0,0.0,12632.0,11480.0,1975162.0,16.0,900.0,6597.0,0,0.0,6.0,52.0,795.0,17.0,2126.0,3652.0,2904.0,2032.0,646.0,3261,9771.0,578.0,786.0,344.0,,,,,Fresno,Elementary School District,Yes,10-61994-0000000,Caruthers,K-08,93609,10-61994-0000000,20.4,25,21.3,33.3,45.4,redacted,,,,43.3,redacted,,60,44.3,46.8,10-61994-0000000,redacted,,,,41.1,redacted,,66.7,44.3,42.6,43.5,21.3,22.2,21.3,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-61994-0000000,172.0,44.0,24.2,182.0,17.0,2.0,1.0,0.0,0.0,154.0,1.0,0.0,0.0,24.0,1.1,0.5,0.0,0.0,84.6,0.5,0.0,0.0,13.2,29.0,15.9,redacted,148.0,81.3,149.0,79.8,1.0,0.0,11.0,10-61994-0000000,38.4,33.7,,,,,,,16,12,,,redacted,redacted,10-61994-0000000,0.0,Fresno,Elementary School District,Yes,10-61994-0000000,Caruthers,K-08,93609,0.0,2.0,7.0,16.5,0.0,0.0,10000.0,0.0,0.0,42836.0,56380.0,35360.0,44475.0,183.0,11.0,11.0,180.0
20,Alvord Unified (Riverside),11698.0,217288405.0,1.0,8.0,1395.0,120.0,0.0,0.0,11864.0,12195.0,223354384.0,12.0,906.0,7627.0,0,0.0,5.0,64.0,602.0,9.0,1111.0,5801.0,1467.0,2998.0,339.0,1181,9950.0,586.0,1309.0,350.0,,,,,Riverside,Unified School District,No,33-66977-0000000,Corona,K-12,92879,33-66977-0000000,12,26.9,27.2,34,38.8,25,68.8,37.2,70.5,35.2,40,57.7,51.9,33.4,44.4,33-66977-0000000,25,62,27.5,60.3,24,32.7,45.2,42.2,28,28.2,28.1,9.7,18.4,28.7,43.3,90.1,554.0,25.0,0.0,48.0,19.0,402.0,0.0,49.0,5.0,,19,21,20,19,209.0,redacted,61,redacted,25,1077,68,145,10,,1035.0,570,579,382,178,89,73,4.7,redacted,1,redacted,0,63,0,7,1,,,1396,39.7,,,,33-66977-0000000,18315.0,7155.0,37.2,19255.0,24.0,40.0,661.0,721.0,290.0,15177.0,85.0,244.0,1.0,2036.0,0.2,3.4,3.7,1.5,78.8,0.4,1.3,0.0,10.6,3077.0,16.0,103,14700.0,76.3,15388.0,80.0,334.0,0.0,1990.0,33-66977-0000000,34.3,24,,,,,,,17,13.2,,,5.4,4.7,33-66977-0000000,486.0,Riverside,Unified School District,No,33-66977-0000000,Corona,K-12,92879,31.0,32.0,12.0,22.3,0.0,0.0,15843.0,0.0,0.0,83720.0,112291.0,51579.0,91370.0,185.0,867.0,863.3,180.0
21,Amador County Office of Education (Amador),,12596286.0,0.0,32.0,,,,0.0,,,11916792.0,6.0,,,,0.0,6.0,55.0,,2.0,,,,,,,,,,,,,,,Amador,County Office of Education (COE),No,03-10033-0000000,Jackson,K-12,95642,03-10033-0000000,1.5,13.7,16.8,67.9,15.3,redacted,,,,14.3,,9.1,16.3,5.2,29.6,03-10033-0000000,redacted,,,,7.4,,redacted,8.2,5.3,9.4,7,0.8,6.3,18,75,45.5,0.0,,,,,0.0,,0.0,,,,,,,0.0,,,,,redacted,,redacted,,,0.0,,,,,,4,36.4,,,,,redacted,,redacted,,,,5,0.0,,,,03-10033-0000000,,6.0,2.7,222.0,36.0,9.0,0.0,0.0,0.0,51.0,0.0,17.0,2.0,143.0,4.1,0.0,0.0,0.0,23.0,0.0,7.7,0.9,64.4,10.0,4.5,redacted,127.0,57.2,114.0,,1.0,0.0,173.0,03-10033-0000000,9.5,2.7,,,,,,,redacted,redacted,,,2.2,1.1,03-10033-0000000,0.0,Amador,County Office of Education (COE),No,03-10033-0000000,Jackson,K-12,95642,11.0,11.0,10.0,7.3,,,,,,,,,,,81.0,30.6,
22,Amador County Unified (Amador),8901.0,38591243.0,1.0,6.0,1174.0,148.0,7.0,0.0,10576.0,10123.0,36938376.0,11.0,601.0,5122.0,0,0.0,6.0,48.0,670.0,13.0,1325.0,4034.0,1307.0,2016.0,517.0,1102,8885.0,260.0,855.0,124.0,,,,,Amador,Unified School District,No,03-73981-0000000,Jackson,K-12,95642,03-73981-0000000,15.5,30.5,26.1,27.9,46,35.1,64.7,15.4,69.2,37.9,redacted,48.2,48.4,40.1,51.6,03-73981-0000000,21.4,41.2,30.8,41.7,24.5,redacted,30.6,34,31.7,31.4,31.5,11,20.5,33.8,34.7,87.9,91.0,0.0,0.0,0.0,,10.0,,71.0,5.0,0.0,25,23,25,24,46.0,redacted,redacted,,,51,redacted,207,15,redacted,225.0,56,114,128,77,44,30,9.1,redacted,redacted,,,7,redacted,16,2,redacted,,290,31.4,,,,03-73981-0000000,3649.0,77.0,2.0,3864.0,32.0,101.0,32.0,23.0,22.0,780.0,9.0,211.0,34.0,2652.0,2.6,0.8,0.6,0.6,20.2,0.2,5.5,0.9,68.6,207.0,5.4,48,1683.0,43.6,1697.0,47.0,55.0,0.0,493.0,03-73981-0000000,33.6,20.5,,,,,,,8,4,,,10.7,8.3,03-73981-0000000,12.0,Amador,Unified School District,No,03-73981-0000000,Jackson,K-12,95642,19.0,17.0,11.0,22.4,4.0,9550.0,0.0,9550.0,9550.0,65303.0,86020.0,45312.0,69005.0,183.0,191.0,172.6,180.0
23,Anaheim Elementary (Orange),12135.0,222765213.0,0.0,11.0,1903.0,0.0,0.0,0.0,12645.0,12622.0,222372702.0,15.0,1411.0,7292.0,0,0.0,6.0,58.0,723.0,7.0,873.0,5748.0,2035.0,3015.0,601.0,806,9992.0,813.0,1699.0,119.0,,,,,Orange,Elementary School District,No,30-66423-0000000,Anaheim,K-06,92805,30-66423-0000000,8.7,17.8,22.9,50.7,26.4,redacted,63,31.9,61.8,22.8,40.9,37.5,42.9,23.4,29.7,30-66423-0000000,redacted,63.1,24.8,59,17.9,29.6,34.4,36.9,22.9,20.4,21.7,7.4,14.4,27.9,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30-66423-0000000,17618.0,10807.0,58.2,18558.0,15.0,18.0,778.0,265.0,268.0,15961.0,67.0,127.0,201.0,873.0,0.1,4.2,1.4,1.4,86.0,0.4,0.7,1.1,4.7,3200.0,17.2,99,15557.0,83.8,16499.0,90.1,1641.0,18.0,2054.0,30-66423-0000000,23.4,18.7,,,,,,,3.4,5.1,7.1,7.1,9.3,8.6,30-66423-0000000,1445.0,Orange,Elementary School District,No,30-66423-0000000,Anaheim,K-06,92805,69.0,49.0,13.0,21.1,1.5,15730.0,0.0,21984.0,7922.0,90815.0,108753.0,55260.0,90082.0,186.0,890.0,878.1,180.0
24,Anaheim Union High (Orange),11585.0,358111371.0,2.0,9.0,992.0,202.0,25.0,0.0,12188.0,13138.0,386025103.0,8.0,1087.0,7713.0,0,0.0,5.0,63.0,641.0,11.0,1302.0,5151.0,1896.0,3311.0,365.0,1069,10236.0,606.0,2024.0,273.0,,,,,Orange,High School District,No,30-66431-0000000,Anaheim,07-12,92803,30-66431-0000000,16.5,29.5,23.8,30.2,46,44.1,82.6,43,76.6,35,47.2,66.6,55.8,40.3,52,30-66431-0000000,15.1,73.2,22.3,53.6,17.6,25,39.3,34,27.8,29.6,28.6,13.4,15.3,24,47.3,86.2,1946.0,53.0,6.0,497.0,159.0,925.0,9.0,182.0,115.0,0.0,22,23,23,22,811.0,10,637,23,235,2688,120,474,247,1,3964.0,1387,2056,2016,1240,704,350,6.8,2,2,1,4,279,9,38,13,2,,4435,43.9,,,,30-66431-0000000,29382.0,6555.0,21.2,30964.0,37.0,146.0,4003.0,726.0,1318.0,20684.0,169.0,727.0,4.0,3187.0,0.5,12.9,2.3,4.3,66.8,0.5,2.3,0.0,10.3,14718.0,47.5,111,20741.0,67.0,21819.0,71.3,2303.0,21.0,3572.0,30-66431-0000000,37.6,20.4,,,,,,,4.1,3.4,redacted,redacted,9.4,4.6,30-66431-0000000,619.0,Orange,High School District,No,30-66431-0000000,Anaheim,07-12,92803,19.0,41.0,14.0,25.7,0.0,15475.0,0.0,15475.0,15475.0,93402.0,110430.0,51328.0,94805.0,185.0,1226.0,1205.9,180.0
